task,model,method,method_label,N,m,bias,abs_bias,mse,rmse,coverage,mean_width
sst2,Qwen/Qwen2.5-1.5B-Instruct,split,Naive split,25,100,-0.02203333333333333,0.02203333333333333,0.0022757777777777767,0.04770511270060869,0.88,0.13445824185616945
sst2,Qwen/Qwen2.5-1.5B-Instruct,union_K,Union bound over K,25,100,-0.06600725544846658,0.06600725544846658,0.005120863393580624,0.07156020817172504,0.64,0.14651581541544695
sst2,Qwen/Qwen2.5-1.5B-Instruct,union_neff,Union bound over N_eff,25,100,-0.022441053985678944,0.022441053985678944,0.0010716258103766745,0.03273569627145075,0.925,0.10340122584811301
sst2,Qwen/Qwen2.5-1.5B-Instruct,cross_fit,Cross-fitting,25,100,-0.022341333333333307,0.022341333333333307,0.0012690943999999966,0.03562435122216258,0.99,0.13577390464852793
sst2,Qwen/Qwen2.5-1.5B-Instruct,bootstrap,Bootstrap plug-in,25,100,-0.012676999999999973,0.012676999999999973,0.0008769701388888864,0.029613681616592127,0.86,0.08367448620453297
sst2,Qwen/Qwen2.5-1.5B-Instruct,none,No correction,25,200,-0.0038583333333332926,0.0038583333333332926,0.0002519583333333322,0.015873195435492257,0.965,0.06127174085745193
sst2,Qwen/Qwen2.5-1.5B-Instruct,split,Naive split,25,200,-0.01814999999999997,0.01814999999999997,0.0010051666666666655,0.031704363527228635,0.905,0.09403757421551337
sst2,Qwen/Qwen2.5-1.5B-Instruct,union_K,Union bound over K,25,200,-0.05165903686580565,0.05165903686580565,0.002942105172396195,0.05424117598647908,0.53,0.10721317528449864
sst2,Qwen/Qwen2.5-1.5B-Instruct,union_neff,Union bound over N_eff,25,200,-0.020962847881520225,0.020962847881520225,0.0006719487645323012,0.02592197454925649,0.9,0.07590405025013933
sst2,Qwen/Qwen2.5-1.5B-Instruct,cross_fit,Cross-fitting,25,200,-0.021053333333333323,0.021053333333333323,0.0007597095555555547,0.027562829237136648,0.97,0.09461846422048589
sst2,Qwen/Qwen2.5-1.5B-Instruct,bootstrap,Bootstrap plug-in,25,200,-0.01372308333333327,0.01372308333333327,0.00045672350833333086,0.021371090480678118,0.86,0.061031317358791935
sst2,Qwen/Qwen2.5-1.5B-Instruct,none,No correction,50,50,0.018299999999999997,0.018299999999999997,0.0017315555555555539,0.04161196409153927,0.765,0.10421026487811774
sst2,Qwen/Qwen2.5-1.5B-Instruct,split,Naive split,50,50,-0.018999999999999986,0.018999999999999986,0.0038544444444444425,0.06208417225383973,0.895,0.18221518817481835
